order_id,customer_id,order_date,status
ORD01768,CUST0802,2024-11-21,Processing
ORD01769,CUST0193,2024-12-27,Delivered
ORD01770,CUST0311,2023-06-24,Delivered
ORD01771,CUST0119,2023-11-06,Delivered
ORD01772,CUST0218,2023-03-15,Delivered
ORD01773,CUST0427,2023-06-02,Delivered
ORD01774,CUST0970,2024-06-21,Shipped
ORD01775,CUST0414,2024-01-10,Delivered
ORD01776,CUST0114,2023-08-25,Shipped
ORD01777,CUST0978,2023-11-20,Delivered
ORD01778,CUST0145,2023-08-28,Processing
ORD01779,CUST0538,2024-11-22,Delivered
ORD01780,CUST0648,2024-05-23,Delivered
ORD01781,CUST0303,2024-02-19,Processing
ORD01782,CUST0744,2024-11-01,Delivered
ORD01783,CUST0881,2023-08-12,Delivered
ORD01784,CUST0588,2024-06-06,Cancelled
ORD01785,CUST0987,2023-04-17,Delivered
ORD01786,CUST0840,2023-11-26,Shipped
ORD01787,CUST0345,2023-06-03,Delivered
ORD01788,CUST0814,2023-11-01,Shipped
ORD01789,CUST0964,2024-05-23,Delivered
ORD01790,CUST0801,2024-03-15,Delivered
ORD01791,CUST0001,2024-03-10,Delivered
ORD01792,CUST0147,2023-10-04,Delivered
ORD01793,CUST0287,2023-03-23,Delivered
ORD01794,CUST0976,2023-10-10,Delivered
ORD01795,CUST0654,2023-04-03,Delivered
ORD01796,CUST0053,2024-10-26,Delivered
ORD01797,CUST0304,2023-02-25,Delivered
ORD01798,CUST0069,2024-11-02,Cancelled
ORD01799,CUST0361,2023-02-26,Delivered
ORD01800,CUST0602,2023-07-09,Delivered
ORD01801,CUST0958,2023-02-22,Delivered
ORD01802,CUST0220,2023-11-26,Delivered
ORD01803,CUST0962,2023-12-07,Cancelled
ORD01804,CUST0704,2023-03-12,Delivered
ORD01805,CUST0966,2023-02-28,Returned
ORD01806,CUST0575,2024-12-12,Delivered
ORD01807,CUST0585,2024-03-17,Shipped
ORD01808,CUST0161,2023-08-03,Delivered
ORD01809,CUST0681,2023-11-25,Cancelled
ORD01810,CUST0089,2023-08-23,Delivered
ORD01811,CUST0688,2023-12-06,Delivered
ORD01812,CUST0781,2023-12-04,Delivered
ORD01813,CUST0585,2023-12-28,Delivered
ORD01814,CUST0757,2024-06-19,Cancelled
ORD01815,CUST0589,2023-07-04,Delivered
ORD01816,CUST0159,2023-11-13,Delivered
ORD01817,CUST0489,2024-04-08,Shipped
ORD01818,CUST0971,2024-02-11,Delivered
ORD01819,CUST0324,2023-07-17,Cancelled
ORD01820,CUST0610,2023-07-12,Shipped
ORD01821,CUST0381,2024-08-02,Delivered
ORD01822,CUST0102,2023-05-04,Cancelled
ORD01823,CUST0494,2024-05-20,Delivered
ORD01824,CUST0644,2024-10-27,Delivered
ORD01825,CUST0614,2024-04-14,Delivered
ORD01826,CUST0019,2024-12-14,Delivered
ORD01827,CUST0454,2023-11-27,Shipped
ORD01828,CUST0482,2024-12-12,Cancelled
ORD01829,CUST0594,2023-01-22,Delivered
ORD01830,CUST0397,2024-10-13,Delivered
ORD01831,CUST0279,2024-08-22,Returned
ORD01832,CUST0851,2023-02-13,Delivered
ORD01833,CUST0365,2024-10-04,Delivered
ORD01834,CUST0331,2023-02-07,Delivered
ORD01835,CUST0641,2024-04-28,Cancelled
ORD01836,CUST0344,2024-03-27,Delivered
ORD01837,CUST0822,2024-10-09,Shipped
ORD01838,CUST0455,2024-11-26,Processing
ORD01839,CUST0601,2024-06-22,Delivered
ORD01840,CUST0725,2024-12-17,Delivered
ORD01841,CUST0655,2024-03-15,Processing
ORD01842,CUST0065,2023-03-16,Delivered
ORD01843,CUST0076,2024-04-05,Processing
ORD01844,CUST0711,2023-02-02,Cancelled
ORD01845,CUST0143,2023-07-01,Shipped
ORD01846,CUST0917,2023-06-22,Shipped
ORD01847,CUST0915,2024-03-20,Processing
ORD01848,CUST0828,2023-11-22,Processing
ORD01849,CUST0605,2024-11-07,Delivered
ORD01850,CUST0473,2024-10-16,Delivered
ORD01851,CUST0417,2024-08-26,Delivered
ORD01852,CUST0305,2023-12-02,Shipped
ORD01853,CUST0736,2024-12-04,Delivered
ORD01854,CUST0497,2024-07-28,Shipped
ORD01855,CUST0291,2024-07-02,Delivered
ORD01856,CUST0940,2023-03-22,Shipped
ORD01857,CUST0102,2024-12-06,Delivered
ORD01858,CUST0986,2024-07-10,Shipped
ORD01859,CUST0267,2024-07-04,Delivered
ORD01860,CUST0867,2024-10-22,Delivered
ORD01861,CUST0968,2024-07-28,Delivered
ORD01862,CUST0622,2023-08-13,Shipped
ORD01863,CUST0974,2024-07-13,Delivered
ORD01864,CUST0842,2024-11-10,Delivered
ORD01865,CUST0962,2024-02-19,Returned
ORD01866,CUST0942,2023-03-12,Shipped
ORD01867,CUST0777,2024-11-19,Cancelled
ORD01868,CUST0003,2023-11-21,Delivered
ORD01869,CUST0085,2024-06-14,Delivered
ORD01870,CUST0794,2024-12-14,Cancelled
ORD01871,CUST0328,2024-01-08,Delivered
ORD01872,CUST0816,2023-04-10,Shipped
ORD01873,CUST0450,2023-12-03,Delivered
ORD01874,CUST0454,2024-02-06,Delivered
ORD01875,CUST0924,2023-08-02,Delivered
ORD01876,CUST0629,2024-09-14,Delivered
ORD01877,CUST0221,2024-04-23,Delivered
ORD01878,CUST0154,2024-09-11,Delivered
ORD01879,CUST0665,2024-08-11,Returned
ORD01880,CUST0012,2023-11-04,Delivered
ORD01881,CUST0133,2023-05-17,Shipped
ORD01882,CUST0994,2024-03-10,Processing
ORD01883,CUST0304,2024-12-07,Delivered
ORD01884,CUST0293,2024-09-26,Delivered
ORD01885,CUST0975,2023-11-18,Shipped
ORD01886,CUST0300,2023-05-02,Delivered
ORD01887,CUST0740,2024-12-13,Shipped
ORD01888,CUST0783,2023-09-03,Shipped
ORD01889,CUST0043,2023-09-09,Returned
ORD01890,CUST0944,2023-08-17,Delivered
ORD01891,CUST0343,2024-06-12,Delivered
ORD01892,CUST0326,2023-09-10,Shipped
ORD01893,CUST0814,2024-07-18,Delivered
ORD01894,CUST0498,2024-04-13,Cancelled
ORD01895,CUST0364,2024-09-15,Delivered
ORD01896,CUST0891,2023-12-21,Delivered
ORD01897,CUST0427,2023-08-07,Processing
ORD01898,CUST0021,2024-04-21,Delivered
ORD01899,CUST0407,2024-12-24,Delivered
ORD01900,CUST0619,2023-08-12,Delivered
ORD01901,CUST0336,2024-03-05,Processing
ORD01902,CUST0815,2024-11-14,Delivered
ORD01903,CUST0117,2024-11-03,Processing
ORD01904,CUST0124,2023-11-09,Delivered
ORD01905,CUST0399,2024-09-09,Processing
ORD01906,CUST0793,2023-06-04,Processing
ORD01907,CUST0804,2023-04-08,Delivered
ORD01908,CUST0715,2024-07-18,Delivered
ORD01909,CUST0051,2024-06-02,Delivered
ORD01910,CUST0783,2023-03-05,Shipped
ORD01911,CUST0324,2023-04-26,Delivered
ORD01912,CUST0789,2024-09-06,Shipped
ORD01913,CUST0141,2023-12-16,Delivered
ORD01914,CUST0470,2023-01-03,Delivered
ORD01915,CUST0787,2024-09-28,Delivered
ORD01916,CUST0802,2023-12-14,Delivered
ORD01917,CUST0334,2024-10-03,Delivered
ORD01918,CUST0893,2024-12-24,Processing
ORD01919,CUST0964,2023-04-19,Shipped
ORD01920,CUST0373,2023-08-27,Delivered
ORD01921,CUST0564,2024-07-03,Cancelled
ORD01922,CUST0494,2023-09-25,Shipped
ORD01923,CUST0539,2024-05-19,Cancelled
ORD01924,CUST0669,2024-11-24,Delivered
ORD01925,CUST0751,2023-12-07,Delivered
ORD01926,CUST0156,2023-02-07,Delivered
ORD01927,CUST0291,2024-07-09,Shipped
ORD01928,CUST0648,2023-07-12,Delivered
ORD01929,CUST0144,2023-05-14,Delivered
ORD01930,CUST0106,2024-10-09,Delivered
ORD01931,CUST0420,2023-06-23,Delivered
ORD01932,CUST0670,2024-11-01,Delivered
ORD01933,CUST0658,2023-11-22,Delivered
ORD01934,CUST0002,2023-10-26,Delivered
ORD01935,CUST0945,2023-04-13,Delivered
ORD01936,CUST0589,2024-09-23,Returned
ORD01937,CUST0644,2024-12-22,Shipped
ORD01938,CUST0090,2023-08-08,Cancelled
ORD01939,CUST0345,2024-06-13,Shipped
ORD01940,CUST0350,2024-05-27,Delivered
ORD01941,CUST0459,2023-05-28,Delivered
ORD01942,CUST0263,2023-12-21,Shipped
ORD01943,CUST0351,2024-12-25,Shipped
ORD01944,CUST0108,2024-11-09,Delivered
ORD01945,CUST0586,2023-11-16,Delivered
ORD01946,CUST0039,2024-10-27,Delivered
ORD01947,CUST0909,2024-10-27,Delivered
ORD01948,CUST0159,2023-11-23,Delivered
ORD01949,CUST0583,2024-08-12,Delivered
ORD01950,CUST0959,2024-09-27,Processing
ORD01951,CUST0312,2024-07-01,Delivered
ORD01952,CUST0241,2023-09-06,Delivered
ORD01953,CUST0938,2024-11-05,Delivered
ORD01954,CUST0445,2023-06-21,Shipped
ORD01955,CUST0298,2024-05-03,Delivered
ORD01956,CUST0952,2023-03-17,Delivered
ORD01957,CUST0036,2023-11-22,Delivered
ORD01958,CUST0084,2024-11-11,Delivered
ORD01959,CUST0452,2024-07-24,Cancelled
ORD01960,CUST0886,2023-04-22,Cancelled
ORD01961,CUST0775,2024-11-07,Delivered
ORD01962,CUST0822,2023-06-06,Delivered
ORD01963,CUST0385,2024-12-27,Shipped
ORD01964,CUST0172,2023-01-01,Delivered
ORD01965,CUST0376,2023-12-15,Delivered
ORD01966,CUST0685,2023-04-28,Delivered
ORD01967,CUST0362,2023-01-20,Cancelled
ORD01968,CUST0559,2024-09-05,Delivered
ORD01969,CUST0891,2023-12-06,Delivered
ORD01970,CUST0141,2023-01-17,Shipped
ORD01971,CUST0887,2024-11-15,Delivered
ORD01972,CUST0918,2024-02-23,Delivered
ORD01973,CUST0118,2023-04-28,Returned
ORD01974,CUST0277,2024-05-16,Delivered
ORD01975,CUST0726,2024-03-28,Delivered
ORD01976,CUST0220,2023-09-27,Delivered
ORD01977,CUST0905,2024-10-07,Delivered
ORD01978,CUST0026,2024-03-26,Delivered
ORD01979,CUST0521,2023-01-09,Delivered
ORD01980,CUST0783,2023-09-08,Delivered
ORD01981,CUST0010,2024-09-21,Processing
ORD01982,CUST0984,2024-02-16,Delivered
ORD01983,CUST0378,2023-12-23,Delivered
ORD01984,CUST0633,2024-10-23,Delivered
ORD01985,CUST0637,2024-10-24,Shipped
ORD01986,CUST0682,2024-02-18,Delivered
ORD01987,CUST0584,2023-01-08,Delivered
ORD01988,CUST0152,2024-12-20,Delivered
ORD01989,CUST0720,2023-01-17,Delivered
ORD01990,CUST0049,2024-05-13,Delivered
ORD01991,CUST0154,2024-03-18,Processing
ORD01992,CUST0859,2023-09-09,Delivered
ORD01993,CUST0293,2023-08-11,Delivered
ORD01994,CUST0580,2024-03-11,Delivered
ORD01995,CUST0050,2024-03-04,Processing
ORD01996,CUST0664,2024-01-05,Delivered
ORD01997,CUST0531,2024-12-27,Delivered
ORD01998,CUST0612,2024-10-14,Delivered
ORD01999,CUST0060,2024-12-09,Delivered
ORD02000,CUST0167,2024-08-14,Delivered
ORD02001,CUST0202,2023-05-16,Delivered
ORD02002,CUST0857,2023-08-22,Delivered
ORD02003,CUST0146,2024-01-05,Delivered
ORD02004,CUST0915,2023-04-02,Delivered
ORD02005,CUST0676,2024-04-23,Delivered
ORD02006,CUST0970,2024-07-16,Delivered
ORD02007,CUST0993,2023-07-23,Shipped
ORD02008,CUST0439,2024-07-04,Returned
ORD02009,CUST0242,2023-03-03,Returned
ORD02010,CUST0581,2023-11-06,Processing
ORD02011,CUST0687,2023-10-27,Delivered
ORD02012,CUST0561,2024-08-22,Shipped
ORD02013,CUST0483,2023-09-01,Delivered
ORD02014,CUST0108,2023-06-03,Shipped
ORD02015,CUST0226,2023-11-22,Delivered
ORD02016,CUST0673,2023-12-01,Delivered
ORD02017,CUST0631,2024-10-22,Shipped
ORD02018,CUST0661,2023-06-19,Delivered
ORD02019,CUST0977,2023-11-05,Delivered
ORD02020,CUST0662,2023-02-27,Cancelled
ORD02021,CUST0432,2024-07-09,Delivered
ORD02022,CUST0805,2023-05-02,Delivered
ORD02023,CUST0655,2024-05-24,Cancelled
ORD02024,CUST0419,2023-04-02,Delivered
ORD02025,CUST0988,2024-05-02,Delivered
ORD02026,CUST0455,2023-08-20,Delivered
ORD02027,CUST0160,2024-02-09,Delivered
ORD02028,CUST0523,2023-04-25,Processing
ORD02029,CUST0650,2024-02-28,Delivered
ORD02030,CUST0969,2023-03-25,Delivered
ORD02031,CUST0590,2024-05-25,Delivered
ORD02032,CUST0077,2023-03-16,Delivered
ORD02033,CUST0509,2024-10-10,Returned
ORD02034,CUST0441,2023-06-04,Delivered
ORD02035,CUST0254,2024-08-16,Delivered
ORD02036,CUST0921,2024-12-16,Delivered
ORD02037,CUST0770,2024-08-14,Shipped
ORD02038,CUST0320,2023-11-26,Cancelled
ORD02039,CUST0803,2024-09-14,Delivered
ORD02040,CUST0263,2024-02-17,Delivered
ORD02041,CUST0597,2024-12-22,Delivered
ORD02042,CUST0658,2023-09-23,Shipped
ORD02043,CUST0835,2023-12-17,Delivered
ORD02044,CUST0554,2023-05-14,Cancelled
ORD02045,CUST0374,2023-12-16,Shipped
ORD02046,CUST0637,2024-03-05,Cancelled
ORD02047,CUST0167,2024-11-17,Shipped
ORD02048,CUST0937,2024-05-02,Delivered
ORD02049,CUST0753,2023-12-17,Delivered
ORD02050,CUST0459,2023-08-14,Delivered
ORD02051,CUST0999,2023-07-24,Cancelled
ORD02052,CUST0280,2024-06-19,Shipped
ORD02053,CUST0700,2023-11-01,Shipped
ORD02054,CUST0302,2023-10-15,Delivered
ORD02055,CUST0531,2023-11-27,Delivered
ORD02056,CUST0580,2024-01-14,Shipped
ORD02057,CUST0218,2024-05-24,Delivered
ORD02058,CUST0102,2024-11-15,Delivered
ORD02059,CUST0554,2024-05-28,Delivered
ORD02060,CUST0288,2023-04-03,Delivered
ORD02061,CUST0167,2024-12-04,Delivered
ORD02062,CUST0621,2024-08-01,Delivered
ORD02063,CUST0036,2024-02-06,Delivered
ORD02064,CUST0744,2024-07-13,Returned
ORD02065,CUST0741,2024-05-27,Delivered
ORD02066,CUST0353,2024-10-23,Delivered
ORD02067,CUST0676,2024-11-03,Delivered
ORD02068,CUST0899,2023-03-07,Shipped
ORD02069,CUST0073,2023-11-23,Delivered
ORD02070,CUST0648,2023-11-07,Delivered
ORD02071,CUST0353,2024-09-21,Delivered
ORD02072,CUST0891,2023-07-21,Delivered
ORD02073,CUST0070,2023-02-25,Delivered
ORD02074,CUST0425,2024-03-14,Processing
ORD02075,CUST0999,2023-02-05,Cancelled
ORD02076,CUST0708,2024-12-16,Delivered
ORD02077,CUST0781,2023-11-19,Delivered
ORD02078,CUST0561,2023-04-19,Cancelled
ORD02079,CUST0828,2024-01-01,Delivered
ORD02080,CUST0642,2023-09-23,Processing
ORD02081,CUST0956,2024-12-28,Delivered
ORD02082,CUST0517,2024-10-20,Cancelled
ORD02083,CUST0428,2024-01-13,Shipped
ORD02084,CUST0539,2024-08-24,Cancelled
ORD02085,CUST0160,2024-04-02,Shipped
ORD02086,CUST0149,2023-06-11,Delivered
ORD02087,CUST0776,2023-04-21,Cancelled
ORD02088,CUST0230,2024-12-04,Delivered
ORD02089,CUST0712,2024-09-21,Delivered
ORD02090,CUST0562,2024-07-14,Shipped
ORD02091,CUST0067,2023-03-24,Shipped
ORD02092,CUST0812,2023-07-15,Cancelled
ORD02093,CUST0381,2023-08-19,Delivered
ORD02094,CUST0058,2024-12-28,Processing
ORD02095,CUST0259,2024-03-10,Shipped
ORD02096,CUST0342,2024-12-27,Delivered
ORD02097,CUST0838,2024-11-26,Delivered
ORD02098,CUST0130,2023-09-10,Delivered
ORD02099,CUST0727,2023-10-05,Delivered
ORD02100,CUST0172,2023-04-20,Returned
ORD02101,CUST0770,2024-02-14,Shipped
ORD02102,CUST0614,2024-05-07,Shipped
ORD02103,CUST0209,2023-12-12,Returned
ORD02104,CUST0803,2024-06-06,Delivered
ORD02105,CUST0354,2023-11-17,Processing
ORD02106,CUST0471,2023-11-11,Delivered
ORD02107,CUST0798,2024-02-08,Processing
ORD02108,CUST0116,2023-08-16,Delivered
ORD02109,CUST0264,2024-12-26,Cancelled
ORD02110,CUST0662,2024-11-25,Delivered
ORD02111,CUST0812,2024-12-28,Delivered
ORD02112,CUST0442,2023-10-15,Shipped
ORD02113,CUST0548,2024-12-25,Delivered
ORD02114,CUST0453,2023-12-26,Delivered
ORD02115,CUST0845,2023-11-02,Delivered
ORD02116,CUST0477,2023-03-04,Shipped
ORD02117,CUST0287,2023-12-06,Delivered
ORD02118,CUST0303,2024-10-25,Delivered
ORD02119,CUST0311,2024-10-04,Delivered
ORD02120,CUST0208,2023-09-11,Delivered
ORD02121,CUST0618,2023-03-07,Delivered
ORD02122,CUST0446,2024-12-25,Delivered
ORD02123,CUST0670,2023-04-26,Delivered
ORD02124,CUST0633,2024-05-17,Delivered
ORD02125,CUST0055,2023-02-12,Delivered
ORD02126,CUST0912,2024-06-22,Cancelled
ORD02127,CUST0012,2023-03-25,Delivered
ORD02128,CUST0657,2024-11-05,Delivered
ORD02129,CUST0400,2024-06-14,Shipped
ORD02130,CUST0908,2024-12-17,Delivered
ORD02131,CUST0648,2024-12-15,Shipped
ORD02132,CUST0980,2023-11-23,Delivered
ORD02133,CUST0515,2023-02-11,Delivered
ORD02134,CUST0656,2024-12-06,Delivered
ORD02135,CUST0542,2024-02-25,Shipped
ORD02136,CUST0237,2023-10-21,Shipped
ORD02137,CUST0279,2023-12-02,Delivered
ORD02138,CUST0348,2024-06-22,Delivered
ORD02139,CUST0627,2024-10-11,Returned
ORD02140,CUST0104,2024-01-09,Delivered
ORD02141,CUST0630,2023-10-15,Delivered
ORD02142,CUST0517,2023-12-20,Cancelled
ORD02143,CUST0980,2024-10-26,Shipped
ORD02144,CUST0872,2024-11-10,Delivered
ORD02145,CUST0248,2023-01-11,Processing
ORD02146,CUST0364,2024-10-24,Processing
ORD02147,CUST0321,2023-08-18,Delivered
ORD02148,CUST0633,2024-04-17,Delivered
ORD02149,CUST0286,2024-08-25,Delivered
ORD02150,CUST0149,2023-01-26,Returned
ORD02151,CUST0084,2024-04-25,Shipped
ORD02152,CUST0966,2024-10-17,Delivered
ORD02153,CUST0406,2023-10-27,Processing
ORD02154,CUST0978,2024-04-17,Delivered
ORD02155,CUST0456,2024-03-25,Delivered
ORD02156,CUST0743,2023-07-19,Delivered
ORD02157,CUST0800,2023-07-08,Delivered
ORD02158,CUST0161,2023-06-10,Cancelled
ORD02159,CUST0784,2023-10-17,Delivered
ORD02160,CUST0460,2023-02-17,Processing
ORD02161,CUST0550,2023-11-12,Delivered
ORD02162,CUST0500,2024-02-23,Delivered
ORD02163,CUST0738,2024-11-03,Returned
ORD02164,CUST0509,2023-02-05,Delivered
ORD02165,CUST0654,2024-04-03,Delivered
ORD02166,CUST0804,2024-10-13,Delivered
ORD02167,CUST0481,2024-12-19,Processing
ORD02168,CUST0663,2024-09-15,Delivered
ORD02169,CUST0114,2024-10-14,Delivered
ORD02170,CUST0749,2023-03-05,Delivered
ORD02171,CUST0578,2024-10-05,Delivered
ORD02172,CUST0361,2023-10-15,Processing
ORD02173,CUST0341,2024-01-06,Delivered
ORD02174,CUST0770,2024-12-04,Delivered
ORD02175,CUST0987,2024-02-12,Delivered
ORD02176,CUST0761,2024-01-05,Delivered
ORD02177,CUST0969,2023-06-12,Cancelled
ORD02178,CUST0449,2024-05-01,Delivered
ORD02179,CUST0843,2023-03-19,Returned
ORD02180,CUST0835,2024-01-10,Delivered
ORD02181,CUST0180,2024-04-27,Delivered
ORD02182,CUST0702,2024-01-18,Cancelled
ORD02183,CUST0407,2024-02-02,Delivered
ORD02184,CUST0666,2024-07-10,Shipped
ORD02185,CUST0196,2024-12-26,Returned
ORD02186,CUST0466,2024-07-24,Delivered
ORD02187,CUST0311,2023-11-17,Delivered
ORD02188,CUST0262,2024-11-22,Shipped
ORD02189,CUST0419,2024-03-24,Delivered
ORD02190,CUST0406,2024-02-20,Delivered
ORD02191,CUST0939,2024-06-13,Delivered
ORD02192,CUST0143,2024-08-22,Delivered
ORD02193,CUST0342,2024-10-21,Processing
ORD02194,CUST0316,2023-11-23,Delivered
ORD02195,CUST0101,2023-08-26,Delivered
ORD02196,CUST0244,2024-08-04,Delivered
ORD02197,CUST0490,2023-04-20,Delivered
ORD02198,CUST0012,2023-12-17,Delivered
ORD02199,CUST0239,2023-11-17,Processing
ORD02200,CUST0561,2023-03-18,Delivered
ORD02201,CUST0042,2023-12-09,Shipped
ORD02202,CUST0678,2023-04-23,Cancelled
ORD02203,CUST0594,2024-02-18,Delivered
ORD02204,CUST0429,2024-06-02,Delivered
ORD02205,CUST0803,2024-11-01,Delivered
ORD02206,CUST0158,2024-07-14,Delivered
ORD02207,CUST0216,2023-11-11,Cancelled
ORD02208,CUST0670,2024-04-04,Cancelled
ORD02209,CUST0462,2023-08-10,Delivered
ORD02210,CUST0134,2023-03-25,Delivered
ORD02211,CUST0067,2023-03-14,Cancelled
ORD02212,CUST0848,2023-01-11,Returned
ORD02213,CUST0007,2023-01-02,Delivered
ORD02214,CUST0948,2024-06-11,Delivered
ORD02215,CUST0526,2023-06-11,Delivered
ORD02216,CUST0073,2024-06-27,Cancelled
ORD02217,CUST0399,2023-01-08,Delivered
ORD02218,CUST0405,2023-07-25,Delivered
ORD02219,CUST0675,2024-12-09,Delivered
ORD02220,CUST0578,2023-05-18,Delivered
ORD02221,CUST0859,2024-02-01,Delivered
ORD02222,CUST0130,2024-09-01,Returned
ORD02223,CUST0931,2024-08-19,Delivered
ORD02224,CUST0466,2023-04-18,Delivered
ORD02225,CUST0206,2023-05-14,Delivered
ORD02226,CUST0788,2024-02-21,Delivered
ORD02227,CUST0978,2023-11-05,Delivered
ORD02228,CUST0768,2024-08-06,Delivered
ORD02229,CUST0266,2023-08-14,Delivered
ORD02230,CUST0537,2024-01-27,Delivered
ORD02231,CUST0962,2024-12-20,Delivered
ORD02232,CUST0793,2024-09-06,Delivered
ORD02233,CUST0253,2023-02-16,Returned
ORD02234,CUST0822,2024-09-27,Cancelled
ORD02235,CUST0289,2024-12-27,Delivered
ORD02236,CUST0164,2023-09-17,Delivered
ORD02237,CUST0095,2024-01-24,Cancelled
ORD02238,CUST0782,2023-05-13,Delivered
ORD02239,CUST0833,2023-11-24,Processing
ORD02240,CUST0110,2024-12-07,Cancelled
ORD02241,CUST0336,2024-12-11,Delivered
ORD02242,CUST0822,2024-12-23,Delivered
ORD02243,CUST0238,2024-05-22,Returned
ORD02244,CUST0381,2024-05-15,Delivered
ORD02245,CUST0436,2024-01-23,Delivered
ORD02246,CUST0899,2023-09-01,Delivered
ORD02247,CUST0483,2024-01-01,Delivered
ORD02248,CUST0937,2023-06-23,Shipped
ORD02249,CUST0902,2024-11-18,Shipped
ORD02250,CUST0025,2023-11-21,Returned
ORD02251,CUST0653,2023-08-27,Delivered
ORD02252,CUST0117,2024-10-12,Delivered
ORD02253,CUST0482,2024-11-12,Delivered
ORD02254,CUST0392,2024-03-25,Delivered
ORD02255,CUST0917,2023-03-12,Delivered
ORD02256,CUST0994,2023-07-08,Returned
ORD02257,CUST0964,2023-11-22,Processing
ORD02258,CUST0537,2024-04-27,Delivered
ORD02259,CUST0079,2024-11-08,Delivered
ORD02260,CUST0580,2023-12-12,Delivered
ORD02261,CUST0173,2023-05-23,Delivered
ORD02262,CUST0956,2023-01-27,Shipped
ORD02263,CUST0012,2024-02-09,Delivered
ORD02264,CUST0800,2024-03-07,Returned
ORD02265,CUST0128,2023-02-05,Delivered
ORD02266,CUST0608,2023-03-19,Delivered
ORD02267,CUST0092,2023-12-24,Processing
ORD02268,CUST0653,2024-04-22,Delivered
ORD02269,CUST0543,2023-12-23,Delivered
ORD02270,CUST0846,2024-10-15,Delivered
ORD02271,CUST0532,2023-12-21,Delivered
ORD02272,CUST0658,2023-11-11,Processing
ORD02273,CUST0989,2024-11-14,Delivered
ORD02274,CUST0828,2024-03-17,Processing
ORD02275,CUST0447,2024-07-17,Delivered
ORD02276,CUST0390,2023-12-08,Delivered
ORD02277,CUST0672,2023-05-14,Processing
ORD02278,CUST0861,2024-05-13,Delivered
ORD02279,CUST0043,2023-05-19,Delivered
ORD02280,CUST0254,2023-12-08,Delivered
ORD02281,CUST0130,2024-12-08,Delivered
ORD02282,CUST0060,2023-03-10,Delivered
ORD02283,CUST0663,2023-09-04,Shipped
ORD02284,CUST0467,2023-07-26,Delivered
ORD02285,CUST0287,2023-09-21,Delivered
ORD02286,CUST0517,2024-11-08,Returned
ORD02287,CUST0467,2023-07-11,Delivered
ORD02288,CUST0930,2023-11-17,Processing
ORD02289,CUST0778,2023-12-25,Delivered
ORD02290,CUST0345,2024-11-21,Delivered
ORD02291,CUST0642,2024-08-03,Processing
ORD02292,CUST0382,2023-12-13,Delivered
ORD02293,CUST0779,2024-12-23,Shipped
ORD02294,CUST0690,2023-11-02,Delivered
ORD02295,CUST0253,2024-01-20,Delivered
ORD02296,CUST0927,2024-02-22,Delivered
ORD02297,CUST0056,2023-08-10,Delivered
ORD02298,CUST0463,2024-06-20,Processing
ORD02299,CUST0457,2024-04-20,Delivered
ORD02300,CUST0983,2023-07-15,Returned
ORD02301,CUST0083,2024-12-20,Cancelled
ORD02302,CUST0905,2023-05-22,Delivered
ORD02303,CUST0099,2023-07-11,Delivered
ORD02304,CUST0149,2023-02-01,Cancelled
ORD02305,CUST0329,2023-09-27,Returned
ORD02306,CUST0156,2023-12-05,Delivered
ORD02307,CUST0190,2024-06-16,Delivered
ORD02308,CUST0494,2024-03-05,Delivered
ORD02309,CUST0883,2023-02-10,Shipped
ORD02310,CUST0263,2024-08-21,Delivered
ORD02311,CUST0080,2024-05-18,Shipped
ORD02312,CUST0400,2023-03-10,Delivered
ORD02313,CUST0764,2024-05-01,Delivered
ORD02314,CUST0609,2023-01-17,Delivered
ORD02315,CUST0260,2023-06-07,Delivered
ORD02316,CUST0772,2023-09-07,Delivered
